gesture,left_x0,left_y0,left_z0,left_x1,left_y1,left_z1,left_x2,left_y2,left_z2,left_x3,left_y3,left_z3,left_x4,left_y4,left_z4,left_x5,left_y5,left_z5,left_x6,left_y6,left_z6,left_x7,left_y7,left_z7,left_x8,left_y8,left_z8,left_x9,left_y9,left_z9,left_x10,left_y10,left_z10,left_x11,left_y11,left_z11,left_x12,left_y12,left_z12,left_x13,left_y13,left_z13,left_x14,left_y14,left_z14,left_x15,left_y15,left_z15,left_x16,left_y16,left_z16,left_x17,left_y17,left_z17,left_x18,left_y18,left_z18,left_x19,left_y19,left_z19,left_x20,left_y20,left_z20,right_x0,right_y0,right_z0,right_x1,right_y1,right_z1,right_x2,right_y2,right_z2,right_x3,right_y3,right_z3,right_x4,right_y4,right_z4,right_x5,right_y5,right_z5,right_x6,right_y6,right_z6,right_x7,right_y7,right_z7,right_x8,right_y8,right_z8,right_x9,right_y9,right_z9,right_x10,right_y10,right_z10,right_x11,right_y11,right_z11,right_x12,right_y12,right_z12,right_x13,right_y13,right_z13,right_x14,right_y14,right_z14,right_x15,right_y15,right_z15,right_x16,right_y16,right_z16,right_x17,right_y17,right_z17,right_x18,right_y18,right_z18,right_x19,right_y19,right_z19,right_x20,right_y20,right_z20
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3321933292687708,0.1362106823986812,-0.10368857550938258,0.6618415595868485,0.2080996679490774,-0.13082305598763827,0.9489082030761871,0.3053339668263025,-0.15999793362973205,1.1382943165190396,0.40494148016176845,-0.18673116280918078,1.0459716459395985,-0.03496904506653599,0.06892672333036602,1.415571900327539,-0.09222162255321277,0.02662212066369371,1.5836708200312566,-0.13329899509329293,-0.047517732570661,1.7314164045995586,-0.1736024374579338,-0.1046791772079832,0.9873771609493941,-0.14368052274979848,0.06665020193411894,1.3920161398316262,-0.19995045317734397,0.05982737106646382,1.6137656477104827,-0.22907716105820689,-0.001906257967855876,1.788388464537596,-0.25581220614525163,-0.06199768332150503,0.8663036271515313,-0.233723249027524,0.03778933971131859,1.2323093486980627,-0.2862079281061413,0.013032150444031746,1.4421202765417038,-0.30607061465109775,-0.02854389864525484,1.608427843576888,-0.320263041342578,-0.06821712666294943,0.7079166312307685,-0.31171400550014416,-0.007816725083804505,0.9774903957979015,-0.36826811743147847,-0.03782908213439601,1.1479350181562813,-0.39148023750231664,-0.04540975311129114,1.3013274646890345,-0.40425741330736437,-0.0544318248475005
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33818720761135806,0.1365675443527769,-0.10669936435964765,0.6657859024473904,0.21190502002989078,-0.13771190591125484,0.9503667346441137,0.3107274599808637,-0.17091019968487436,1.1427504075534154,0.4095871206097217,-0.20182821354936986,1.047582781476431,-0.031433760904139,0.06463099362278371,1.4149852692428098,-0.08837639252893163,0.02057585326005938,1.5785745123515227,-0.1281944961681891,-0.05542075730523175,1.7270028749274706,-0.1664416305063643,-0.11420087111948062,0.9884224391855108,-0.1384010477801144,0.06217902932606566,1.3914823363658337,-0.19614116451538696,0.054600113182269025,1.610710332248874,-0.22471547892779298,-0.008832634500518891,1.785348469414202,-0.24890429905517608,-0.07139964245150034,0.8679301205698216,-0.22901324792545558,0.03308786288514144,1.2307891186909135,-0.28285918332378884,0.008667569648174653,1.4357390058428916,-0.30170722121615273,-0.03127771500188332,1.599082592477563,-0.3131953192718122,-0.07071610555855445,0.7095481786444019,-0.3083664497048785,-0.013278324608695801,0.97988991964826,-0.3643199097280828,-0.04175582715553584,1.1509487110726908,-0.38650869598138377,-0.046957950332886286,1.3049637690520302,-0.3980736739889508,-0.05494983551300679
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336306024509151,0.13819719250804505,-0.11903339351705207,0.6694244792090968,0.21234451953992295,-0.15047632398405467,0.9586806679327398,0.3051486827717792,-0.1817369190080532,1.1588097888483502,0.4008224168899585,-0.20896356921087852,1.046936611418695,-0.03328594301227618,0.06597625580781774,1.4088633273279099,-0.08718939437127064,0.028769586833300585,1.576888561833473,-0.12808868129279166,-0.04230714741739292,1.7283161798307873,-0.16824995374439958,-0.09795236158885391,0.9875665337276334,-0.140296370852307,0.07091734475330512,1.383271801889662,-0.19522275086767565,0.07111492969011106,1.6069328430985506,-0.22473427151306413,0.012556284269526053,1.7835524000087946,-0.2512805646264383,-0.04581561507905504,0.8658098212903882,-0.23123866645124,0.04738441666041032,1.2270902606007759,-0.2835680552630712,0.028724791947149893,1.4326113584043345,-0.30142109297353414,-0.010593104800512674,1.594002428714303,-0.3144002029504169,-0.04864204330847953,0.7062452853996894,-0.3116586025397263,0.005135799479760977,0.9762886858670667,-0.3656913734606929,-0.019911527214662005,1.1482576209540212,-0.38633637747185434,-0.02621820873161865,1.3005892552832141,-0.3977366067360756,-0.03423274522134813
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400963838055554,0.13948482208663412,-0.11986781542282829,0.6681783132690832,0.21270054852763468,-0.14722933866351579,0.9553867404522537,0.30433002030772227,-0.1739055746119814,1.1540990048972628,0.3983116189187682,-0.19613419446423183,1.049469764688068,-0.035995595654822056,0.08529026678350622,1.4050695418775538,-0.09262451862914003,0.060272350205092924,1.572219739871627,-0.13444491619931628,-0.005181724673298019,1.7218980933727888,-0.17555635889737484,-0.05809984605446959,0.9851807738532515,-0.1439714972933977,0.09322580542428006,1.377330914130004,-0.20151811727161656,0.10470573423766974,1.6004091481737026,-0.23066953225710018,0.04938748854169121,1.7742119451014409,-0.2560282435770062,-0.007185412522647208,0.8595774315928582,-0.23485321121613426,0.0716260772714392,1.2181341755448436,-0.2881062744751534,0.058910187736466064,1.4218526653982386,-0.3051802923224306,0.019209297182771642,1.5812553287367166,-0.317266525784007,-0.01900911203358308,0.6978757874262991,-0.3140129659066548,0.03100313958544572,0.9645711381253997,-0.36849056429703037,0.007791690862063332,1.1321321611248476,-0.38912273905260847,0.0006824049840385384,1.2819542009277642,-0.3995918613061527,-0.007727916454898588
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3406368773317719,0.13641579180320418,-0.11330355421588457,0.6690981750683613,0.2077019842029849,-0.14492744269198896,0.963773222331159,0.30118664924526967,-0.17719664406441535,1.160823772986816,0.3989813432388317,-0.20584218335821783,1.0491517841924993,-0.04474820372081397,0.07042308563736421,1.4161920183800885,-0.10278900438219181,0.033213720425619,1.586351899298442,-0.14599443863292877,-0.04045195163177118,1.739592659786381,-0.1873575767061783,-0.09830127215034233,0.9855377951017452,-0.1527280990595387,0.07341241164578506,1.385883692006331,-0.2115902702385173,0.0736503129317442,1.6106839177493004,-0.24296006701429124,0.012097580621223718,1.7878883667819212,-0.2699812947011332,-0.04936785439762924,0.8609155440795221,-0.24204448008635007,0.04929642974255602,1.2235901377078087,-0.29706453579738934,0.03421874059979467,1.4295677740740482,-0.31702994371903787,-0.003227225279406234,1.589236719132421,-0.33019637990697703,-0.041420919236950536,0.699143704261869,-0.3191018641059411,0.006620032235104121,0.9687674033904679,-0.3732589699226817,-0.011225937888416252,1.1380237896723926,-0.3936965591952608,-0.011629846492873862,1.2856832139837329,-0.40382886484813907,-0.016813235338404123
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3415083218824473,0.13576832791410523,-0.11250215082437709,0.6735141602600039,0.20437662035968912,-0.146220005787664,0.9741369930251605,0.3001604279958884,-0.18033476909397728,1.1755107332345076,0.4005224358264017,-0.21053549871628321,1.0491518839000296,-0.045736023451918774,0.06612496709799678,1.417421259587833,-0.11035165375379186,0.02686104873542163,1.5962555836416765,-0.15731514572991148,-0.045722227959077696,1.7505305817547143,-0.20071202981502437,-0.1023460784820177,0.9851823103466073,-0.15686734666369512,0.06934299482149048,1.3916274570052183,-0.2203371824848911,0.06725798977555672,1.623227011968122,-0.2553027116198745,0.009067371609177607,1.8057131547635132,-0.2841103322560136,-0.04933337751345564,0.8596288050692005,-0.24751728242534338,0.04555136067972003,1.2275203973704403,-0.3059491331400066,0.0281387448314968,1.4385663878214972,-0.3297793528638869,-0.00838627160979626,1.602325006468668,-0.34537889868764304,-0.04562323829786623,0.6989029329427382,-0.3237164141830935,0.0035225326860455824,0.9634686731331628,-0.38159750544948795,-0.019042754046132565,1.135081885200976,-0.4058302662090514,-0.02337952827302875,1.287657382045887,-0.4186603611455919,-0.030622131273919644
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34090642931090204,0.12550190706988512,-0.13922329738628064,0.6771148205413007,0.18767981256527017,-0.18981272531694682,0.9787969528180331,0.28560117216472164,-0.23755226547359742,1.1856284721247445,0.39021016540301684,-0.2808525164489039,1.0511446442575267,-0.06919484698741901,0.031762661104529015,1.4193755072572163,-0.132645334202548,-0.024355875551322275,1.6036679662789353,-0.1801672725744986,-0.1067499422800273,1.762249010873676,-0.22739669653530528,-0.1699386035643668,0.9844230760132134,-0.17155538119788796,0.038470229980210977,1.3980958040028335,-0.24074433599707892,0.018953129824479997,1.636713714737165,-0.2812382031881204,-0.046154707185279774,1.8305667074402117,-0.31804146554813983,-0.10795507481174951,0.8525545940941556,-0.2558782905233249,0.01534692445212883,1.2238475618472078,-0.32183446351681383,-0.021130262574631038,1.440749485523248,-0.3498296901009864,-0.0657287487933591,1.6148678376628243,-0.3714182749560355,-0.10581295341425019,0.6846078508421616,-0.3279061670795514,-0.02777089987465992,0.9493797448081562,-0.39173630762284145,-0.06530654486423722,1.1208502784955603,-0.41922434773809464,-0.07601943916646961,1.27515778443725,-0.43656054034895564,-0.08686923273366454
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312748376016827,0.11414885598686045,-0.1426930454262594,0.6534730283074779,0.1659087043930234,-0.2047214575530945,0.9419781094684401,0.2532837695185639,-0.26285948936195935,1.1376804100738676,0.3528475854357328,-0.31931931724163887,1.0431100656378085,-0.0985542755401566,-0.01593287080706471,1.4180820530167553,-0.1752923675043863,-0.08868516478387115,1.6108310673380148,-0.22691430238325827,-0.18149615169517613,1.7817802607052293,-0.2746168884248077,-0.25495572522050397,0.9783979664671404,-0.2059252660400184,-0.018226464805661764,1.401183805716434,-0.2847152307882484,-0.06474561795838961,1.6431935283996781,-0.32809728321841386,-0.14625493776167245,1.8353134166061285,-0.36557984241869,-0.21776695856577402,0.8454765749330367,-0.2895504857336913,-0.0468433359693883,1.2265969009669024,-0.3627202571896257,-0.10806358484423002,1.4546966586089571,-0.39609573151131305,-0.17046141655315672,1.639752969914486,-0.420588840027132,-0.2202785208453404,0.6671807646994482,-0.35843211489094684,-0.09385111165685943,0.9467455764089433,-0.42210582204112096,-0.15560711117418896,1.1211030037348566,-0.45123542973617553,-0.18188357850961437,1.2810875039996386,-0.4708942183135163,-0.20163865610776469
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349849123540985,0.1162837534943153,-0.1686435743079345,0.6554650069360347,0.16665289160156696,-0.23643124148243375,0.9428207334652462,0.24859731721745149,-0.2973995947866899,1.143119134831366,0.34937226686844025,-0.35542975964521756,1.052511387972215,-0.10507345532081785,-0.018893201890105082,1.427727195477181,-0.18557151308003655,-0.09115234927731236,1.6227245936919803,-0.23952788164616712,-0.1841127106196382,1.7939199843433884,-0.28980743372038054,-0.2575449575914247,0.9781192543983221,-0.20780211125424342,-0.01005021062214276,1.4016433152716583,-0.2973151357353539,-0.05254870677310056,1.6532490722179214,-0.34837443814546815,-0.1325850691416022,1.8544333197657157,-0.3932899926599331,-0.20489663645292794,0.8369944577489725,-0.287243338008912,-0.032250623623232215,1.2158408001396637,-0.36951071992063605,-0.0935851276975279,1.4422436513140582,-0.4088652417332019,-0.15782714342923737,1.6279281618828967,-0.4393997344078512,-0.2096520376575688,0.65502668494055,-0.35266996663595157,-0.07614425286939594,0.9292171890768222,-0.4272259804001909,-0.1400599037732309,1.1039134719860844,-0.4634144073049579,-0.17022127637164508,1.2663372803271102,-0.48919319429071506,-0.19411149978894393
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3335437111088633,0.11483383002297619,-0.15917173638028081,0.6549763959386095,0.16557188848858725,-0.2280218968014911,0.945854917631588,0.24681752816053568,-0.2914832996435603,1.1449562867008976,0.34492541319911546,-0.35331051051652224,1.04837733638478,-0.11162642982504388,-0.03372756890653649,1.4298982307749128,-0.19425422979369072,-0.11722947991946325,1.6274348328675834,-0.25010617110399636,-0.215834192943844,1.801580966331651,-0.30159712035641206,-0.2929842576444919,0.9755769455732747,-0.21731621312294336,-0.03198885399358917,1.402965606004547,-0.30884191979374304,-0.08981119890215884,1.6559093470984598,-0.36120379954720433,-0.17782607681303228,1.8598505511761907,-0.40617679285663416,-0.2548083673197233,0.834957674179047,-0.298028710197646,-0.058374507156112775,1.2192696255368474,-0.38258704176826236,-0.13018984259837083,1.4497512290180676,-0.4222891104882487,-0.19707133935289003,1.6374821969388271,-0.4519157005990984,-0.24985717669062876,0.6503069019538914,-0.3626310257943485,-0.10473588403234756,0.9281887894241307,-0.43721427797570517,-0.17496592216675705,1.1065909677862584,-0.4737804042815699,-0.20630507007568102,1.2712266697262893,-0.5002104816871027,-0.23011079663069597
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3240410557886225,0.11332658623278424,-0.17367340449376198,0.6494091615826892,0.16738527755686997,-0.24128216402305058,0.9416668305145209,0.249183710763875,-0.29857206587299895,1.1449043038008855,0.34566915030848205,-0.3527975025926427,1.0518542894995864,-0.11249465667633943,-0.03649855840117945,1.4429737272574972,-0.19522802550918456,-0.1171156925985,1.6371947820238553,-0.25443591419759104,-0.21646428608275467,1.805696673025606,-0.3108421760616264,-0.29165316893119514,0.9756969940527525,-0.21820390951154767,-0.020060649797541654,1.4125494674640025,-0.30795662348675457,-0.06581479867059985,1.6635496798919247,-0.3614635064578785,-0.14867234512233843,1.8573824916477297,-0.40727161901817294,-0.2237516889661099,0.8357423019074355,-0.29935934979811946,-0.03342816091629092,1.2286533539569222,-0.37850126338857926,-0.09158002135717645,1.4543190507880999,-0.4196877908809454,-0.15250532885797866,1.6307586309764053,-0.45182706716407645,-0.20357167658323397,0.6550230614963222,-0.36556466891479494,-0.06875199686407406,0.9361484704585419,-0.43820074681488497,-0.1260682853778562,1.1116185492259079,-0.47601717841668034,-0.15073632059639758,1.2727559901870276,-0.5042561886440108,-0.17178720090389746
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33012663166892164,0.11841667936335494,-0.19159011004386745,0.6490400510075413,0.16981055767021375,-0.2652072738524089,0.9427609602588556,0.24745718187226956,-0.32711790962967374,1.1557434448056338,0.34294169190803786,-0.38438092571516447,1.0521308756955994,-0.11571125006045911,-0.03042021325161578,1.4296147067836795,-0.19591041689718816,-0.10146605898362247,1.6275993415401415,-0.24939430027362638,-0.1942314211154344,1.8009955347299387,-0.29960607658777844,-0.2681571625675148,0.9749701929054938,-0.22207120921657014,-0.010839787032708124,1.4028083006533794,-0.31009072301090723,-0.054388100174378486,1.6586489066508232,-0.3605055173102172,-0.13626095797866175,1.8619297350119097,-0.4047371952996201,-0.2088950217349275,0.8306602728921465,-0.30219677164735687,-0.024663793038669,1.214181327079108,-0.3826959647220427,-0.09082772095227196,1.4422973760311102,-0.41981612764812876,-0.16114894108823027,1.628297025448208,-0.4495820817735246,-0.21533045644112225,0.648208452780479,-0.3663461619439336,-0.061877569188364005,0.9272399167796398,-0.4363755264156898,-0.13196619628564782,1.1024884759786266,-0.47150393888370357,-0.16853945008630075,1.2666674310673722,-0.49705041484417656,-0.1960531301625068
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3265478535218156,0.11898947710867008,-0.1942845645912763,0.6499080839145769,0.17161660786022373,-0.26478092038079193,0.9469525295246829,0.25338621547989254,-0.321709885870805,1.1571256446664044,0.34922866597649566,-0.373453276545979,1.0526598274568368,-0.11445023519069034,-0.026011978688566816,1.4312850923890206,-0.19588526722344535,-0.08899600631625172,1.6315926665305418,-0.25177173568881056,-0.17737540641937036,1.804089130505108,-0.3049949159001356,-0.2484328213320906,0.97482855734283,-0.2229498937581545,-0.0016213149367932493,1.4075121930372543,-0.3107018432619961,-0.03454299943584119,1.664647402873498,-0.3619142408415208,-0.1103909152325455,1.8656812779159648,-0.40685778498016856,-0.1788330539040865,0.8313430703788356,-0.30472484182562437,-0.010859814838875792,1.2187413732753436,-0.3834637106399534,-0.06786059027878542,1.450538169632993,-0.4218103452585155,-0.13567603693738475,1.6380902575928205,-0.45416416516669755,-0.18873582198684816,0.6505030236709091,-0.369683066549849,-0.04397648650503147,0.9327379220333929,-0.43774110911850267,-0.10766838788788079,1.1073129992624797,-0.4735582441039112,-0.1415659179842225,1.2709404359252323,-0.5005578142744982,-0.1674124022468005
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198170215348486,0.12341349572206235,-0.17027970157854283,0.6336180804613848,0.1794416576176779,-0.233786672820047,0.923474728995426,0.26056646687302676,-0.28876767802733494,1.1245304720437825,0.35714258723398007,-0.3403514504319062,1.0489347413417234,-0.10810153133067223,-0.015636919583431663,1.4256860931369444,-0.18863702010715633,-0.08495524950709687,1.6220543675488135,-0.24310796864734804,-0.17629761683798456,1.7949178372737447,-0.29302063456735516,-0.24923641143668895,0.9768011129321084,-0.2141094059284318,-0.0040924402950318,1.4022653388490567,-0.3028388409267668,-0.047739114351670865,1.653863296365567,-0.35316042309741474,-0.1298944870807734,1.8543599936676112,-0.3965041632574653,-0.20267993808548745,0.8367428733824056,-0.29540266158385026,-0.0232594658685569,1.2214903488319768,-0.37651889991034865,-0.08908941803001962,1.4497258896730978,-0.4156151227414386,-0.15728606976061776,1.6363598007634232,-0.446308724881326,-0.20964115664133862,0.6555856475867518,-0.3624589132146748,-0.06339270197016152,0.9364473827737857,-0.4338609713746647,-0.13195041271863556,1.1122643669324361,-0.4680479182250639,-0.16469669183786922,1.2770849876167034,-0.49158908023922226,-0.18883514045629565
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32918308519538736,0.12903046185706252,-0.1829983701532963,0.6473640516536517,0.18832606184322856,-0.2538024399594432,0.9355714933614033,0.2731771515495954,-0.31484971880118867,1.1273588174275129,0.3777957236070085,-0.3725344764139265,1.0569153539929415,-0.09783229027080771,-0.025241486403088407,1.4372183617366134,-0.17782587503604452,-0.09805789303561747,1.6390120453714871,-0.23255196610212853,-0.19383785358280306,1.8170614981046092,-0.28401675724815517,-0.2708943260887449,0.9784659924342067,-0.2061193531290806,-0.010913932169122864,1.4106106594795416,-0.2981300993761723,-0.056838143750240835,1.6673832167142577,-0.3494359407531829,-0.1428544094982774,1.8731973862868274,-0.3938846541608267,-0.2202799336739616,0.8361562729952868,-0.28973084424121337,-0.028769496612076426,1.2267920637454561,-0.37233232310679854,-0.09670940511610364,1.4577587242392445,-0.4112407113128315,-0.16727911134798976,1.6480538069134225,-0.44244866442333347,-0.22241286490408094,0.6580192057521226,-0.3589309362079126,-0.06928463991176294,0.9426847575299846,-0.4295023978740609,-0.13831464689211123,1.119724617224741,-0.46339125717661306,-0.17260443515324683,1.287681213767542,-0.48663166971160665,-0.19967689954811843
hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32811421574732924,0.12523745750919998,-0.16365330665470476,0.642461507522784,0.18083227684178463,-0.2306986632210609,0.9316389693081623,0.2680044603992141,-0.2916155807126977,1.116657061998027,0.37640625764597935,-0.34984385062701234,1.0526830626621926,-0.10252795627992027,-0.013473506915574394,1.4307018623560415,-0.18265435430312119,-0.08268033628742552,1.6315100349929748,-0.23656464310355643,-0.17395861543576835,1.8065088682891899,-0.2860675592644871,-0.247799947012142,0.9775115691094173,-0.21072874490456028,-0.008032952644809766,1.4056549020313671,-0.3038834510725777,-0.052848028834910965,1.658705187601947,-0.3550754407282579,-0.1357107493333365,1.8634295337837061,-0.39886904106020277,-0.2087080508773946,0.8356767821449615,-0.2933240683716321,-0.032304780350381306,1.2233224690472684,-0.37962994390707205,-0.09828379657275842,1.455320805712046,-0.41996236587153285,-0.1663164088038675,1.645876420352877,-0.45127938339352086,-0.2181971115897361,0.653902923885489,-0.3600258721278156,-0.07702362272346991,0.9388284522440213,-0.4343407726093926,-0.14409075056444076,1.1175245581794657,-0.4684462605753754,-0.1762589969671723,1.2854243484414316,-0.4904425865681581,-0.20000939576575333
